"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20240115_000000",FALSE,"MS_V02",2022,0.915241483,0.91390977,1.957885788,81,113,101,121,40,88.47292482,168.1512614,4.925998361,10.29222952,12,-0.767024963,37.93573754,10.8274061,0.0039555,0,0.197712661,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"MS_V02",2023,1.151300674,1.022661649,1.649549846,102,125,119,136,34,40.38249399,36.83958432,3.361893292,2.023886697,1,-0.181034632,11.43286772,9.038248939,0.001223037,0,0.164605467,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_233346",TRUE,"NEGSL_V02",2003,0.599982587128928,0.632968370515731,1.47252172646456,114,138,128,142,28,4.44825600759269,5.31786411308363,0.417065655303885,0.327176187247754,25,-0.445616698061163,3.90578442411479,7.32729359832907,0.00124883326310907,0,0.15298827262831,"gosl4km","modisaquar2022.0_chleof","full","small","small","2003","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,221","43,54","55,128","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2003","NEGSL_V02","NEGSL_V02","",NA
"20240115_000000",FALSE,"NEGSL_V02",2004,0.660983847,0.52977042,2.437223633,83,114,107,131,48,99.16853026,95.18457036,6.790197644,4.435082695,1,-0.394029495,35.25899886,12.92536644,-9.69e-05,0,0.169049072,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2005,0.523092921,0.459532427,1.606781902,99,111,111,123,24,15.79048125,14.11603683,2.315943493,1.080273071,1,-0.464327817,9.409532108,6.669970672,0.000665919,0,0.125985744,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2006,0.486371745,0.413326508,1.743681711,87,99,105,123,36,37.01319313,32.99466776,2.152398211,1.827901435,NA,-0.539937294,19.74889477,9.913680046,0.000791464,0,0.088397219,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2007,0.626313632,0.463703222,2.157979085,102,112,117,132,30,48.02015422,46.16012061,5.281390114,3.252370104,1,-0.399711961,19.8719049,8.228956862,-1.25e-05,0,0.100372759,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2008,0.432362664,0.398553747,1.641448399,105,123,121,137,32,13.65179173,13.21889708,1.297066414,0.782927643,1,-0.443413209,11.23446916,8.445659565,-0.000346594,0,0.098303656,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2009,0.586803262,0.433917769,2.032198025,85,101,106,127,42,50.63801898,45.88153214,2.498488747,2.223497897,NA,-0.482656595,24.65367727,11.54305627,0.000409705,0,0.100909739,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2010,0.466297961,0.391074262,1.739374169,77,94,98,119,42,45.33415089,45.65948176,2.827191556,2.284124915,NA,-0.498636276,24.77509901,11.23945011,0.000402597,0,0.077651976,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2011,0.389325321,0.324844547,1.889553995,103,121,118,133,30,47.62367154,39.74838577,3.325220608,2.912434428,2,-0.492947596,20.54837375,8.035611569,-0.000164261,0,0.088922579,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2012,0.409684797,0.347501517,1.755063467,101,117,116,131,30,45.92675522,41.95611251,3.352815663,2.948035266,NA,-0.477364089,20.57292204,8.324775403,7.2e-05,0,0.088709492,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2013,0.574297769,0.423005306,2.316049559,91,111,109,127,36,78.76664835,75.96179627,5.535357622,4.711771606,NA,-0.552388356,28.80430123,9.946766026,0.000933818,0,0.133013925,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2014,0.449357952,0.38345276,1.487019209,114,128,128,142,28,11.76036997,11.88440448,0.826417431,0.77640214,NA,-0.314836284,8.934821946,7.542426518,-0.0006976,0,0.0591193,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_233106",TRUE,"NEGSL_V02",2015,0.513999491514828,0.498518625656569,1.26978914790306,90,105,100,110,20,2.92107643680081,2.55690335389053,0.313076229199015,0.217063311680131,1,-0.392205385257249,2.24475295399459,5.24476184337608,0.000460563028849109,0,0.0831725609180337,"gosl4km","modisaquar2022.0_chleof","full","small","small","2015","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,125","43,54","79,119","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2015,2015","NEGSL_V02","NEGSL_V02","",NA
"20240115_000000",FALSE,"NEGSL_V02",2016,0.558160796,0.417167365,2.192062002,94,111,110,126,32,57.24916412,59.36588592,5.413032439,4.008386602,1,-0.401385343,23.48597116,8.861220201,-0.000119846,0,0.109922619,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2017,0.525491271,0.452878059,1.911021989,82,108,104,126,44,61.05846081,58.82701576,3.489208475,2.926541825,NA,-0.624389732,29.17911882,11.72021929,0.001384992,0,0.114406546,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2018,0.525186285,0.43534235,2.056831206,82,106,103,124,42,75.03127313,74.61095723,4.032375308,4.056553818,NA,-0.582250567,31.42750608,11.18014494,0.001001172,0,0.095299457,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2019,0.417475501,0.383541111,1.730827298,106,123,116,126,20,30.77131103,151.4131627,2.645651148,20.87144223,12,-0.628749677,24.97897256,5.456682051,0.001108607,0,0.136882614,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2020,0.530755014,0.432647009,2.021220873,96,112,113,130,34,36.55168566,37.3685035,2.58408626,2.316572759,NA,-0.610980988,20.94692345,9.173140861,0.001077126,0,0.106034789,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2021,0.483836708,0.431716352,1.700139253,92,102,109,126,34,27.27658563,25.3578828,1.946010396,1.441821889,1,-0.530042657,16.57279618,9.384453557,0.000733584,0,0.098794528,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2022,0.354378837,0.298677202,1.800448208,69,90,96,123,54,55.82880491,68.6267709,2.585013065,2.987784486,2,-1.063301166,46.59547608,14.632189,0.003043624,0,0.104020129,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NEGSL_V02",2023,1.059377087,0.582356211,3.851154709,94,109,110,126,32,233.2584565,216.9987495,23.23446,17.80908766,NA,-0.478782858,35.92429879,8.71037552,0.000854567,0,0.15849082,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2003,0.956378488,0.882391797,1.9247741,99,120,141,183,84,94.65327401,91.85942891,3.688510565,2.090397427,1,-0.658835972,37.85889105,22.89494468,0.003026165,0,0.124738052,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2004,1.293043673,1.034797034,2.185677829,107,132,138,169,62,169.8610743,157.703435,8.629106264,5.347179046,1,-0.328820323,38.03446253,16.73668338,0.001506033,0,0.104303397,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2005,1.745600749,1.683671398,2.278843454,91,109,106,121,30,181.7119851,187.3726343,16.69907586,15.45414461,NA,-0.621196727,26.20994224,7.854403745,0.004714375,0,0.17861284,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2006,1.246738676,1.237544709,2.028141016,102,112,115,128,26,73.21269015,69.28699134,7.871702477,5.455240971,1,-0.464726901,16.05903441,7.196071121,0.003226926,0,0.146691552,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2007,1.017230612,0.905182844,2.083011391,110,129,127,144,34,86.99917007,92.87165613,6.568400311,5.836070712,NA,-0.402457231,22.54311546,9.240870034,0.001922796,0,0.137734173,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2008,1.869320992,1.691689581,2.350091823,111,118,123,135,24,179.2793463,139.435738,22.89697752,13.84395328,12,-0.724167017,19.913293,6.365068858,0.005224182,0,0.196004188,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2009,1.17514725,1.083702962,2.324178488,107,123,120,133,26,101.805763,97.89934195,11.33895785,8.64233722,NA,-0.595729392,20.6337436,7.009261553,0.003233712,0,0.133957432,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2010,1.046982504,1.040088642,1.868104088,76,98,95,114,38,137.8514742,99.39568168,11.96284288,5.678081629,12,-0.521196877,26.9161599,10.36905234,0.002966269,0,0.116150659,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2011,0.974372132,0.904780602,2.258073005,97,112,113,129,32,95.66096878,85.71134254,10.4607551,6.030903099,1,-0.525573373,21.73695115,8.380463772,0.002772165,0,0.112276397,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2012,1.568925324,1.106850975,2.494780808,93,105,108,123,30,193.216491,187.1851703,18.75264833,14.4995513,NA,-0.18063074,24.33368639,8.064100651,0.001539006,0,0.241644781,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2013,1.119963693,1.125225681,2.047439343,109,123,125,141,32,64.04841218,61.43490548,5.30931316,3.838666092,1,-0.550437922,16.8077018,8.693118775,0.00355073,0,0.153884961,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2014,1.569627466,1.627459631,2.038499767,110,124,128,146,36,69.95932197,58.59698955,8.007440896,3.196578375,12,-0.660928949,15.51637523,9.509702616,0.004878788,0,0.184085599,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2015,1.472398096,1.173043926,2.881634683,112,135,130,148,36,192.6206075,199.7718313,16.85800871,13.50502774,NA,-0.627608589,30.91314174,9.49348181,0.003703301,0,0.135095815,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2016,1.77302706,1.55262351,2.813063497,105,115,116,127,22,321.0261053,275.5590866,36.22875275,31.67240287,NA,-0.418501563,22.60875485,5.974157757,0.003647029,0,0.139796537,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2017,1.651748074,1.621034793,2.183659615,101,115,117,133,32,101.5744299,94.90691227,6.779336161,5.9136432,NA,-0.396019912,18.45583089,8.909706541,0.003518294,0,0.222316251,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2018,1.017866686,0.762695538,2.200537086,100,114,120,140,40,123.8223509,115.5236394,7.71942137,6.475622746,NA,-0.446661442,29.20958208,10.72756392,0.001740269,0,0.142934446,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2019,1.532867029,1.722748051,2.708542647,111,122,122,133,22,124.6544777,113.1410677,12.64665746,11.95502802,NA,-0.733628018,17.16304345,5.839639047,0.005482652,0,0.178931253,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2020,1.318758429,1.19080057,2.336329626,100,116,120,140,40,132.398677,126.0768512,10.19919554,6.873154323,1,-0.555657149,27.6240504,10.79344502,0.003460573,0,0.166442065,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2021,0.743628321,0.723530093,1.866988056,97,107,112,127,30,55.06374568,51.57672908,4.608571685,3.633987497,NA,-0.45684871,17.61188407,7.975205835,0.001763197,0,0.117964242,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2022,0.952142702,1.100702907,2.091921965,71,89,95,119,48,103.9458805,137.9054186,3.879401506,6.552762201,12,-0.929370564,42.3419401,13.36833565,0.005332132,0,0.204160843,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
"20240115_000000",FALSE,"NWGSL_V02",2023,1.35570724,1.185484378,2.370615531,108,120,124,140,32,174.5945195,145.4062553,15.14403499,9.742939049,12,-0.356202261,22.90458893,8.850057178,0.002860433,0,0.149311458,"gosl4km","modisaquar2022.0_chleof","full","small","small","2023","1","TRUE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","58,150","91,181","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","TRUE","2003,2023","CS_V02,MS_V02,NEGSL_V02,NWGSL_V02","custom","",NA
