"datetime_fitted","manual_fit","Region","Year","Annual_Mean","Annual_Median","Annual_StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","RMSLE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_log_chla","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"20250310_190707",TRUE,"ESS_V02",2008,0.556335409816976,0.510586344783443,1.87280440661159,90,106,110,130,40,43.7432047583436,46.8249248920374,3.94772327037199,2.44848985622129,1,-0.325065364450133,24.7804385095816,10.8780014555231,-0.00125143521519347,0,0.356615508328636,0.121752000919639,"atlantic","occciv6.0_chlpoly4","full","small","small","2008","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_190756",TRUE,"ESS_V02",2009,0.550699288752724,0.505481509094164,2.06264446586907,84,99,99,114,30,39.5607485797495,41.6261319420473,2.82601418049149,2.94114752515808,NA,-0.0325471151953175,19.5241625531023,8.1611520251592,-0.00406267348232495,0,0.363020299849838,0.119743914809355,"atlantic","occciv6.0_chlpoly4","full","small","small","2009","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_190831",TRUE,"ESS_V02",2010,0.641294728498712,0.572700411137475,1.83445366227917,63,94,87,111,48,55.4486952516615,57.0253272208612,2.2973603142875,2.44037450163433,NA,-0.410394534951204,29.1713743118195,13.1992221341496,-0.000261014727397907,0,0.146877823054619,0.0945638282354167,"atlantic","occciv6.0_chlpoly4","full","small","small","2010","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_190913",TRUE,"ESS_V02",2011,0.666677776482524,0.58913360054253,2.19513595239493,80,100,98,116,36,82.5708350534779,71.2194871862514,5.94744974211091,4.34865146347109,1,-0.14147304965883,26.0804821747317,9.78726140486594,-0.00248945005728519,0,0.640674368749145,0.123167097694285,"atlantic","occciv6.0_chlpoly4","full","small","small","2011","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_190943",TRUE,"ESS_V02",2012,0.583801023863143,0.489806663135918,2.24131660535238,77,91,92,107,30,81.4730327962177,84.3894410146839,6.41983015973945,6.45243272762825,NA,-0.00655473919936047,25.7414432992779,8.27621374710129,-0.00433543896159194,0,0.507828092504156,0.111971350898911,"atlantic","occciv6.0_chlpoly4","full","small","small","2012","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191012",TRUE,"ESS_V02",2013,0.635211163238122,0.591039277704794,2.11914168086214,96,112,109,122,26,46.2041678407508,40.2089413485773,4.74099135407709,3.49985165215838,1,-0.130895259841543,18.11606326099,6.82959085744439,-0.00315172931712543,0,0.448642525353704,0.112571586798703,"atlantic","occciv6.0_chlpoly4","full","small","small","2013","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191101",TRUE,"ESS_V02",2014,0.554274698871447,0.500641660648367,2.15921848386133,74,110,104,134,60,63.3988732612633,60.7120659593766,3.89140126554471,2.07957020377585,1,0.0180844145625537,37.085216378197,16.4203413623557,-0.00521950738293455,0,0.455462717533227,0.131351962518652,"atlantic","occciv6.0_chlpoly4","full","small","small","2014","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,169","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_131239",FALSE,"ESS_V02",2015,0.483124020242643,0.326596966723464,2.22284632569256,82,108,103,124,42,49.3817166169269,45.9960609515865,2.61666153793053,2.24638501230746,NA,-0.215874201946919,24.2182722169363,11.406533739924,-0.002068423868611,0,0.259536828274638,0.112780302811682,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_191143",TRUE,"ESS_V02",2016,0.560045469994188,0.426560500048935,2.25027956344698,66,84,89,112,46,57.2620628726937,51.1977937759785,3.16643218111736,2.2347957923412,1,-0.151111966882644,27.3672312129531,12.8131668853683,-0.003212871024045,0,0.285916502844292,0.0939550295081587,"atlantic","occciv6.0_chlpoly4","full","small","small","2016","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,166","47,112","67,144","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191225",TRUE,"ESS_V02",2017,0.664561702709932,0.604743254414504,2.19726009371997,89,110,104,119,30,53.2270970220306,53.7906641122594,3.66289993490354,4.01820107030165,NA,-0.137027998612787,22.3508466587508,8.09257484318105,-0.00312491230703695,0,0.353593734259083,0.13639838128432,"atlantic","occciv6.0_chlpoly4","full","small","small","2017","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191304",TRUE,"ESS_V02",2018,0.545238107164565,0.443489361388955,2.25731000907948,77,100,97,117,40,78.1819940731867,81.1714919508591,4.53011440906578,4.5144009372516,NA,0.117177004317373,29.8361987025361,10.8273704116548,-0.00542176627459812,0,0.271414289603587,0.126129671147295,"atlantic","occciv6.0_chlpoly4","full","small","small","2018","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191340",TRUE,"ESS_V02",2019,0.633262567882443,0.541640811845563,2.54011619961187,72,95,93,114,42,121.941019487539,123.340121773612,6.32954175388696,7.1765114429843,NA,-0.4742410643163,40.4125255453915,11.4532636232801,-0.000647030481518244,0,0.377818736074699,0.129083977189176,"atlantic","occciv6.0_chlpoly4","full","small","small","2019","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191428",TRUE,"ESS_V02",2020,0.527606836463862,0.460128174476681,2.28431527519126,82,103,103,124,42,55.7955435026808,56.9693935551588,3.52953074073456,2.91580410382923,NA,-0.140059157638743,28.8055959500383,11.4453013454815,-0.00343625116689972,0,0.226332892514904,0.112472116004763,"atlantic","occciv6.0_chlpoly4","full","small","small","2020","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,146","69,147","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191505",TRUE,"ESS_V02",2021,0.739064743273885,0.65517150036875,2.07312728611963,78,99,95,112,34,102.075283481461,97.2891642012223,5.7040757406627,6.42129522234414,NA,-0.230636638402782,28.1496503620711,9.45114574232931,-0.00127216991334621,0,0.216189623980342,0.136085604487841,"atlantic","occciv6.0_chlpoly4","full","small","small","2021","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","36,183","53,131","77,155","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191542",TRUE,"ESS_V02",2022,0.829971148930437,0.707363480166012,2.67882121956173,95,113,108,121,26,16.0993123306908,16.8177120295029,1.19290931917743,1.1580449609691,NA,0.698970004336019,6.95436882192054,6.94611917059676,-0.00753512219617934,0,0.549208059570076,0.215349775068685,"atlantic","occciv6.0_chlpoly4","full","small","small","2022","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","40,197","53,129","82,150","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_191630",TRUE,"ESS_V02",2023,0.70819491660981,0.719171822273499,2.39754032663089,93,112,110,127,34,47.984297330486,39.700015382591,3.11480839121044,2.31484400852037,12,0.349777640410389,18.6517848013885,9.37200841561949,-0.00639206094449076,0,0.358055790840703,0.157441921266076,"atlantic","occciv6.0_chlpoly4","full","small","small","2023","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","32,193","59,129","69,155","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","ESS_V02","",NA
"20250310_131239",FALSE,"ESS_V02",2024,0.535353165677701,0.484072282003479,2.16221860132303,66,101,91,116,50,90.2174256478817,76.3753400102945,3.54690408895165,3.40136752171168,25,-0.465241089286689,36.6435042239801,13.502334326249,-0.000530860242987091,0,0.453676857441934,0.176489000530119,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"GB_V02",1997,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_205825",TRUE,"GB_V02",1998,2.48229414659805,2.57465883278896,1.4526210002126,88,98,98,108,20,23.3988371779345,19.7067292618009,2.03537777027211,1.77624597849441,2,0.147475079332553,3.39222285507099,5.05281078536599,0.00174668103550061,0,0.469324362765918,0.094597953034184,"atlantic","occciv6.0_chlpoly4","full","small","small","1998","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","17,171","52,145","67,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_131239",FALSE,"GB_V02",1999,2.885316732421,2.88618956782376,1.50332585711887,64,82,91,118,54,83.9849386570339,58.595006787957,3.73384418032155,1.81343693771863,125,0.615640402124761,6.93521642511626,14.5637889098338,-0.00106037058399594,0,0.795206750749807,0.106034395656747,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"GB_V02",2000,3.04620516786221,3.00350109855123,1.61758613148368,63,92,91,119,56,107.870804621468,122.247954971312,9.17431062521281,3.80222127434936,15,0.238057951395112,15.5379440830142,15.5567307320341,0.00181341783309602,0,1.28469325065888,0.132798168249598,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"GB_V02",2001,2.87521904771847,3.01390484601545,1.65077046842298,39,122,91,143,104,133.42362800805,145.49507569544,6.12217172636537,2.38816961050998,15,0.21846387031439,22.4873623821689,28.5885686600374,0.00147715974668624,0,0.994107801286293,0.115739374982978,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_205846",TRUE,"GB_V02",2002,3.58467586368068,3.62076408275598,1.5584081873098,53,92,92,131,78,68.4821937188383,56.5807062765076,3.00979853353911,1.15423228071011,124,0.698970004336019,5.83430267411708,21.7376451745028,-0.000904518652935612,0,0.970639306321689,0.10089511524833,"atlantic","occciv6.0_chlpoly4","full","small","small","2002","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","48,171","53,121","54,146","percent_thresh","20","0.1","FALSE","TRUE","FALSE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_131239",FALSE,"GB_V02",2003,2.71147432343297,2.81420474795934,1.54547276836665,81,107,109,137,56,98.0664208119666,92.2687141962243,5.76175450403552,2.94177003472658,1,0.0709024093139179,15.1056734668003,15.0734639105221,0.00200484580452733,0,0.834973352777616,0.111377558058179,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"GB_V02",2004,2.7752643559749,2.83820522842672,1.59230246333709,64,101,91,118,54,195.427245549532,177.027350009584,6.33069445107613,6.23565391364591,5,0.200837636309393,21.5583732666306,14.528833231855,0.00143337625194881,0,0.924564251982038,0.139900973684024,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_205915",TRUE,"GB_V02",2005,2.83629056072745,2.98801777156809,1.48314154597457,77,95,93,109,32,55.3812898720493,55.3135718577079,3.32068370616006,3.12094111132669,NA,0.390909084748643,8.0788848972834,8.44641714621261,-0.000484950526205868,0,0.68742268414752,0.119974622726308,"atlantic","occciv6.0_chlpoly4","full","small","small","2005","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_205940",TRUE,"GB_V02",2006,2.81304615585739,2.968843285332,1.59572096361699,81,92,93,105,24,68.3066375710766,59.9807232289135,5.0516277352988,4.56462387830477,NA,0.302646437297571,7.19324067513036,6.41200948007675,0.00108471158660781,0,0.770920468299444,0.11051968823329,"atlantic","occciv6.0_chlpoly4","full","small","small","2006","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,171","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_210013",TRUE,"GB_V02",2007,3.16131058389438,3.28834697657547,1.45372813096906,73,90,90,107,34,35.9136355770116,42.2227859309121,2.74307584491111,2.11597909752833,2,0.344021328736231,5.70298211269435,9.15679780565251,0.00104295065148673,0,0.665831931058746,0.0905074078140482,"atlantic","occciv6.0_chlpoly4","full","small","small","2007","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_210042",TRUE,"GB_V02",2008,2.97623724513923,2.90619216225928,1.49334932922135,68,93,87,106,38,88.1481898536911,86.4431925795939,3.88096841158403,4.00508066636027,NA,0.556951986588278,9.81717508853803,10.3411998812173,-0.00112552103713498,0,0.70730991757251,0.110832302244248,"atlantic","occciv6.0_chlpoly4","full","small","small","2008","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","53,121","58,146","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_131239",FALSE,"GB_V02",2009,3.21382662708878,3.53644606944744,1.77122314423197,67,95,91,115,48,205.894753101358,220.425503651644,9.48520554698158,9.0361808571157,5,0.0952399274330145,23.5575775902937,13.0303749205319,0.00253860780395181,0,0.965926842528378,0.12075334160625,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_210114",TRUE,"GB_V02",2010,3.05405528854912,3.14020323750222,1.63407173271617,96,114,112,128,32,103.435797879642,102.670660156148,5.88096926496612,6.01220730255636,NA,0.279335394261595,12.4829116793237,8.70629760773935,0.000563790720071488,0,0.743524333146648,0.0970491860682798,"atlantic","occciv6.0_chlpoly4","full","small","small","2010","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_131239",FALSE,"GB_V02",2011,3.1474537588534,3.20556896666168,1.92207781098454,78,99,98,118,40,191.233042569663,168.266432046838,8.66684868327475,8.36357560977559,NA,0.18539010448738,19.8648029846675,10.7974831091764,0.000934990070895317,0,0.983221598728593,0.158255279981469,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"GB_V02",2012,3.00246534223665,3.0733326991848,1.63490370286069,81,97,94,107,26,81.0406890443643,75.2832500365389,5.73496560256494,5.28649042674602,NA,0.327577559770552,8.52824463469477,7.04872632264521,0.000917538564440306,0,0.854769908987388,0.118938505784045,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_210146",TRUE,"GB_V02",2013,3.09526112114176,2.94046349186611,1.62819704657931,117,124,124,131,14,41.6545625543553,44.2049706831152,6.42053814522907,6.00538372140271,NA,0.556838646317468,5.0040054767289,3.69355737618925,-0.00138074330959923,0,0.680139097460052,0.104997022852685,"atlantic","occciv6.0_chlpoly4","full","small","small","2013","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,179","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_210341",TRUE,"GB_V02",2014,3.97324386999621,4.38653684384823,1.73435496150571,57,77,82,107,50,171.347442898748,169.445360073788,5.55750028320726,6.11029859279736,NA,0.460759557129953,16.6781736048057,13.7739281698032,0.000187749953244971,0,1.37795187249672,0.185864797950218,"atlantic","occciv6.0_chlpoly4","full","small","small","2014","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","13,169","47,112","48,134","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_131239",FALSE,"GB_V02",2015,3.36999663421881,3.66325217827884,1.69708306783034,58,91,91,124,66,201.414209512693,191.687733243731,6.98984543896485,5.25619537070661,5,0.522012873726558,21.0598643134152,17.9719016285494,-0.000965296784999645,0,0.914455618781494,0.144001601380164,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_131239",FALSE,"GB_V02",2016,3.17895861032856,3.27263427716723,1.51542865647744,62,100,91,120,58,107.590402036061,103.074111966325,4.97935040645143,3.01873553603278,15,0.602138776325816,11.4191066737132,15.920976330831,-0.00101095312523133,0,0.741324935185148,0.100400227608871,"atlantic","occciv6.0_chlpoly4","full","small","small","2024","1","1","20","sd3","average","","","gauss","symmetric","loess","TRUE","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"20250310_210414",TRUE,"GB_V02",2017,3.16775648091624,3.26302762460626,1.59635058436626,102,114,115,128,26,55.2806748433054,60.4826486155293,3.43071867701539,4.16653634866183,NA,0.670851110151657,8.04002302087172,7.12271384227176,-0.00270659275272163,0,0.871894252116479,0.155277954748184,"atlantic","occciv6.0_chlpoly4","full","small","small","2017","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
"20250310_210440",TRUE,"GB_V02",2018,2.97990813848491,3.14274329602728,1.59353888682403,83,96,95,107,24,59.525097719755,53.0328433915568,4.61362172475701,3.98255016643756,NA,0.556155865775583,5.7220846653186,6.29994224381996,-0.000747761986688718,0,0.681736158378195,0.087208657670537,"atlantic","occciv6.0_chlpoly4","full","small","small","2018","1","1","20","sd3","average","","","gauss","symmetric","nofit","TRUE","0.2","31,170","52,168","91,169","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","TRUE","1997,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","GB_V02","",NA
