datetime_fitted,manual_fit,Region,Year,Mean,Median,StDev,t.start.,t.max_real.,t.max_fit.,t.end.,t.duration.,Magnitude.real.,Magnitude.fit.,Amplitude.real.,Amplitude.fit.,Flags,B0,h,sigma,beta,failure_code,RMSE,settings_region,settings_sat_alg,settings_concentration_type,settings_cell_size_model1,settings_cell_size_model2,settings_year,settings_composite,settings_log_chla,settings_yearday_slide,settings_percent,settings_outlier,settings_dailystat,settings_pixrange1,settings_pixrange2,settings_fitmethod,settings_bloomShape,settings_smoothMethod,settings_loessSpan,settings_t_range,settings_ti_limits,settings_tm_limits,settings_ti_threshold_type,settings_ti_threshold_percent,settings_ti_threshold_constant,settings_tm,settings_beta,settings_use_weights,settings_rm_bkrnd,settings_flag1_lim1,settings_flag1_lim2,settings_flag2_lim1,settings_flag2_lim2,settings_threshcoef,settings_fullrunoutput_png,settings_fullrunoutput_statcsv,settings_fullrunyears,settings_fullrunboxes,settings_box,settings_custom_name,settings_polystr
,TRUE,SES,2012,0.338598606,0.326352569,2.928385213,73,106,97,121,48,61.90542767,52.99333935,3.441854878,2.30758531,1,-0.118728612,32.46281666,13.31247779,-0.004557326,0,0.130130831,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2012,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"10,210","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SES,2013,0.777436379,0.691608466,4.109689073,66,93,99,132,66,176.9373999,199.3318178,10.84570699,7.810258615,1,-0.21456296,71.91621905,17.88811881,-0.004906103,0,0.162638819,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2013,1,TRUE,1,10,none,average,"","",gauss,symmetric,loess,0.2,"3,175","60,151","90,160",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SES,2014,0.99387342,0.748314526,4.197913528,70,112,108,146,76,312.6543595,247.3055783,12.4966281,8.008830492,12,-0.024611751,76.31994228,20.73925959,-0.004859988,0,0.198799355,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2014,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"5,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SES,2015,0.375151571,0.404494684,2.095502593,103,131,130,157,54,20.00167663,18.42893362,0.91526944,0.643788225,1,0.155540306,23.29536484,14.67245484,-0.006655536,0,0.096932316,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2015,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"45,190","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,SES,2016,0.54529305,0.616392881,1.942144294,22,76,76,130,108,58.91740395,43.14012174,1.288387224,0.720512015,124,-0.496127731,38.70204806,30.09827793,,0,0.234569112,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2016,1,TRUE,1,10,none,average,"","",gauss,symmetric,loess,0.2,"1,190","60,151","30,180",percent_thresh,20,0.1,FALSE,FALSE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,SES,2017,0.612959457,0.605404816,3.076434292,72,115,117,162,90,127.422256,108.6976899,6.12609288,2.55937955,1,-0.065862285,64.08306293,24.80448238,-0.004394894,0,0.150781313,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2017,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"19,205","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,SES,2018,0.735893673,0.586996546,2.801660353,75,109,100,125,50,107.1424474,115.1142299,8.000333858,5.100439819,1,-0.095251184,38.58358296,13.73906542,-0.002832635,0,0.167508983,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2018,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"20,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,SES,2019,0.651673201,0.624190079,2.801664507,80,117,119,158,78,145.8094962,111.8117444,6.055231803,3.225669567,12,-0.127576589,62.93885946,21.30494022,-0.004307287,0,0.173366142,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2019,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"10,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
,TRUE,SES,2020,1.089418734,0.707106886,3.81654629,88,117,114,140,52,253.696462,220.6773785,14.69082724,10.94101372,1,-0.086070691,56.49885798,14.15526018,-0.003999557,0,0.15975921,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2020,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"10,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HB,custom,"",
,TRUE,SES,2021,0.347778748,0.267825405,2.578692785,91,110,108,125,34,60.38321228,65.01441034,5.54058223,4.303002224,,-0.173397194,28.05952392,9.414456514,-0.0032668,0,0.142666785,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2021,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"5,220","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",FP,custom,"",
,TRUE,SES,2022,0.443248739,0.344476604,2.87288528,90,116,111,132,42,81.9427074,68.79488084,3.717644442,3.532477879,2,0.170948223,29.83320622,11.49405115,-0.005552681,0,0.095366087,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2022,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"30,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SPB,custom,"",
,TRUE,SES,2023,0.665669703,0.938687276,2.777703058,74,106,114,154,80,74.50452998,83.65897008,3.593068035,2.166939859,1,0.016090376,50.6125359,21.7746044,-0.004849972,0,0.127402786,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2023,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"20,215","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SES,custom,"",
,TRUE,AC,2003,0.32087854,0.235476318,2.52082943,105,121,127,149,44,58.62980662,58.85403025,5.862033427,3.081359042,1,-0.587529428,37.46278832,12.08188343,-0.001061599,0,0.132257587,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2003,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"30,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",AC,custom,"",
,TRUE,AC,2004,0.412131689,0.343998479,2.23233572,82,103,113,144,62,53.85174382,52.67457847,3.344348791,1.785296913,1,-0.574249446,40.02638423,16.97532453,-0.000547198,0,0.144146659,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2004,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"25,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",HIB,custom,"",
,TRUE,AC,2005,0.347129265,0.286318536,2.079029634,75,106,104,133,58,32.26765384,31.63927493,2.311489868,1.081110104,1,-0.562580111,31.24316217,15.99221743,-0.00100009,0,0.146302736,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2005,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"25,200","60,151","90,180",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",NENS,custom,"",
,TRUE,AC,2006,0.429826796,0.29578225,2.833161077,100,114,113,126,26,69.5870429,62.54598205,10.36233323,6.171893229,1,-0.45423596,24.73141346,6.815298012,-0.001657134,0,0.106966258,atlantic,modisaquar2022.0_chlpoly4,full,small,small,2006,1,TRUE,1,20,none,average,"","",gauss,symmetric,loess,0.2,"30,175","60,151","90,174",percent_thresh,20,0.1,TRUE,TRUE,TRUE,TRUE,0.75,1.25,0.85,1.15,1.05,FALSE,TRUE,"2002,2024",SAB,custom,"",
