"datetime_fitted","manual_fit","Region","Year","Mean","Median","StDev","t.start.","t.max_real.","t.max_fit.","t.end.","t.duration.","Magnitude.real.","Magnitude.fit.","Amplitude.real.","Amplitude.fit.","Flags","B0","h","sigma","beta","failure_code","RMSE","settings_region","settings_sat_alg","settings_concentration_type","settings_cell_size_model1","settings_cell_size_model2","settings_year","settings_composite","settings_log_chla","settings_yearday_slide","settings_percent","settings_outlier","settings_dailystat","settings_pixrange1","settings_pixrange2","settings_fitmethod","settings_bloomShape","settings_smoothMethod","settings_loessSpan","settings_t_range","settings_ti_limits","settings_tm_limits","settings_ti_threshold_type","settings_ti_threshold_percent","settings_ti_threshold_constant","settings_tm","settings_beta","settings_use_weights","settings_rm_bkrnd","settings_flag1_lim1","settings_flag1_lim2","settings_flag2_lim1","settings_flag2_lim2","settings_threshcoef","settings_fullrunoutput_png","settings_fullrunoutput_statcsv","settings_fullrunyears","settings_fullrunboxes","settings_box","settings_custom_name","settings_polystr"
"2024-02-13-093001",FALSE,"LS_V02",2004,1.06941829,0.977465632,0.439695915,109,116,117,125,16,14.61507638,16.72933672,2.081024219,1.663512784,NA,0.85231845,17.8203717,4.273667022,0.001093436,0,0.116158234,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2005,1.26777625,1.140295039,0.564961568,101,109,107,113,12,13.05265767,9.796424052,2.761835267,1.288877112,12,0.958742117,10.46659594,3.239694161,0.001640522,0,0.152525671,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2006,1.532041203,1.16853884,1.190575142,81,89,93,105,24,45.12706998,51.54901441,5.518304439,3.371806512,1,0.457463553,55.20191932,6.53132957,0.004508811,0,0.204507446,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2007,1.223753009,1.037525063,0.77119239,85,101,99,113,28,43.31534946,42.10067881,2.821689854,2.408604096,NA,0.39636384,44.73184835,7.409032317,0.004486664,0,0.200214944,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2008,1.292437489,0.992870682,0.878463799,110,119,119,128,18,22.48337388,22.85281828,5.0179346,2.131785957,1,0.416910352,23.91245428,4.474975083,0.005548384,0,0.177994373,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2009,1.417911611,1.203047856,0.833247324,83,99,97,111,28,22.66573958,32.21062846,4.079232517,1.796965929,12,0.379862019,34.56416738,7.673549915,0.006721368,0,0.187374944,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2010,1.844044089,1.688685995,1.123036696,78,98,95,112,34,37.34446247,31.25795436,4.063689683,1.429973905,12,1.755281387,33.60269204,9.374670782,-0.001100848,0,0.208653192,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2011,1.310585365,1.211852748,0.502033472,100,105,108,116,16,10.15606082,11.20164464,1.543379763,1.181567276,NA,1.156004619,11.7041677,3.951774432,0.000996069,0,0.142219667,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2012,1.547912302,1.266887171,1.274901672,127,138,136,145,18,27.15674196,12.56709703,8.582613913,1.123687239,12,0.586205869,13.32966516,4.732426274,0.006333356,0,0.184634347,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2013,1.585748957,1.455099053,0.785253301,164,170,178,192,28,22.52435599,20.51676474,3.044491981,1.16627772,1,0.422775964,21.85128515,7.474550342,0.008253484,0,0.131381671,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2014,1.392222334,1.087401664,1.313992167,99,110,109,119,20,9.42917294,18.79197066,4.076895624,1.484848012,12,0.21294397,20.06994179,5.392301623,0.00799827,0,0.250215878,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2015,1.346723346,1.160839308,0.74090161,103,112,111,119,16,6.745482585,10.2602405,2.092673262,1.059261772,12,0.324464543,10.78861324,4.063239212,0.006899863,0,0.19047238,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2016,1.705614867,1.397620035,0.886743179,141,161,154,167,26,43.71970591,42.18042708,2.896758095,2.506558875,NA,0.796256364,45.47734101,7.238144018,0.005713424,0,0.14636589,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2017,1.52040587,1.216883802,1.452993888,98,105,109,120,22,41.79336841,41.41803887,4.585061625,2.985232491,1,0.348199395,44.17609841,5.90363179,0.006985971,0,0.244476201,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2018,1.295142605,1.240060118,0.384097531,172,181,180,188,16,6.796526997,6.954246603,1.057978221,0.735455304,15,1.053773381,7.261011631,3.938681961,0.001576713,0,0.121251404,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
"2024-02-13-093001",FALSE,"LS_V02",2019,1.431874272,1.11554782,1.259365996,148,196,180,212,64,37.94231726,47.33530719,7.086912191,1.152833925,125,0,50.84027446,17.59345782,0.01,0,0.201274696,"atlantic","modisaquar2022.0_chlpoly4","full","small","small","2023","1","FALSE","1","20","sd3","average","","","gauss","symmetric","loess","0.2","31,220","52,176","91,180","percent_thresh","20","0.1","TRUE","TRUE","TRUE","TRUE","0.75","1.25","0.85","1.15","1.05","FALSE","TRUE","2002,2024","CS_V02,CSS_V02,ESS_V02,GB_V02,HL2,LS_V02,P5,WSS_V02","custom","",NA
